smiles,DSSTox_CID,Formula,FW,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53
CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1.CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1.O=C(O)/C=C/C(=O)O,28578,C44H76N4O10S2,885.2250 (116.0722+384.5764+384.5764),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,
CCCCCCCCOc1ccc(C(=O)O)cc1,5807,C15H22O3,250.3334,0.0,0.0,,,0.0,0.0,,,0.0,,1.0,
CCCCOCCO,4097,C6H14O2,118.1742,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1cc2c(cc1OC)C1CC(=O)C(CC(C)C)CN1CC2,22614,C19H27NO3,317.4226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0
COP(=O)(O)OC,5150,C2H7O4P,126.0483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCN(CC)c1ccc(C(=O)c2ccccc2C(=O)O)c(O)c1,7604,C18H19NO4,313.3478,0.0,0.0,,,1.0,0.0,,0.0,0.0,0.0,0.0,0.0
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,1188,C13H19NO4S,285.3593,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC/C(C)=N/O[Si](C)(O/N=C(\C)CC)O/N=C(\C)CC,7823,C13H27N3O3Si,301.4573,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNc1ccccc1,1841,C7H9N,107.1531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N#Cc1nc(Cl)c(Cl)c(Cl)c1Cl,7795,C6Cl4N2,241.8896,0.0,,,,,1.0,,,1.0,,,1.0
O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,1952,C18H15O4P,326.2831,0.0,0.0,,,1.0,,,1.0,0.0,0.0,1.0,0.0
ClCC(Cl)(Cl)Cl,1317,C2H2Cl4,167.8493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCC(C)(S(=O)(=O)CC)S(=O)(=O)CC,26411,C8H18O4S2,242.3561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0
CC(C)(CO)C(O)C(=O)NCCC(=O)NCCSSCCNC(=O)CCNC(=O)C(O)C(C)(C)CO,26815,C22H42N4O8S2,554.7209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC1=C(C)C(=O)c2ccccc2C1=O,28895,C31H40O2,444.6481,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,0.0
CC(C)C=O,1635,C4H8O,72.1057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)O[C@]12C,26455,C43H65N5O10,812.0037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
CC(C)CC(C)O,6781,C6H14O,102.1748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
O=[N+]([O-])c1ccccc1[O-].[Na+],15616,C6H4NNaO3,161.0906 (138.1014+22.9892),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1cc2c(cc1OC)[C@@]13CCN4CC5=CCO[C@H]6CC(=O)N2[C@H]1[C@H]6[C@H]5C[C@H]43,4662,C23H26N2O4,394.4635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(C)c(C2=C(OC(=O)CC(C)(C)C)C3(CCCC3)OC2=O)c(C)c1,14929,C23H30O4,370.4819,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,
O=[N+]([O-])[O-].[NH4+],9668,H4N2O3,80.0434 (62.0054+18.0379),0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clc1cccc(C(Cl)(Cl)Cl)n1,4216,C6H3Cl4N,230.9067,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oc1ccc2ccccc2c1,7061,C10H8O,144.1699,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
C=CCOC(=O)c1ccc(C(=O)OCC=C)c(C(=O)OCC=C)c1,24901,C18H18O6,330.3319,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
CN(C)C(=S)[S-].[Na+],7050,C3H6NNaS2,143.2062 (120.2170+22.9892),0.0,,0.0,,0.0,0.0,,,0.0,1.0,0.0,0.0
CC1=NN(c2ccccc2)C(=O)C1,1130,C10H10N2O,174.1992,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,1.0,0.0
O=C1OC(=O)c2c(Cl)c(Cl)c(Cl)c(Cl)c21,6102,C8Cl4O3,285.8958,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
CN1CCC(Nc2ncc3ncnc(Nc4ccc(F)c(Cl)c4)c3n2)CC1.Cl.Cl,26307,C18H21Cl3FN7,460.7636 (387.8418+36.4609+36.4609),0.0,1.0,1.0,,0.0,,1.0,,1.0,,,1.0
CN1C(C)(C)CC(O)CC1(C)C,24411,C10H21NO,171.2798,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCN(CC)CCn1c(=O)c(Cc2ccc(OC)cc2)nc2ccccc21,28936,C22H27N3O2,365.4687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
CN1CSC(=S)N(C)C1,4902,C5H10N2S2,162.2763,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0,1.0,,0.0
CC(Cc1ccc(C(C)(C)C)cc1)CN1C[C@@H](C)O[C@@H](C)C1,14601,C20H33NO,303.4821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
CC12CCC(C1)C(C)(C)C2O,21970,C10H18O,154.2493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,29008,C19H21N5O4,383.4011,0.0,,,,0.0,0.0,0.0,,,,0.0,
CCC(C)[C@H]1O[C@]2(C=C[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@H](NC(C)=O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2,28903,C50H75NO14,914.1288,0.0,0.0,0.0,,,0.0,,,0.0,,1.0,
Cc1nnc2n1-c1sc(CCC(=O)N3CCOCC3)cc1C(c1ccccc1Cl)=NC2,28900,C22H22ClN5O2S,455.9604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0
CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@](C)(O)CC[C@]4(C)[C@H]3CC[C@]12C,26503,C22H36O2,332.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
CCCCCCCCCCCCCCCC(=O)OCC,27511,C18H36O2,284.4772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=C(C)CN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],12386,C13H14F3N3O4,333.2632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C[C@@H](OC(C)=O)CC[C@@H]4[C@H]3CC[C@@]21C,614,C24H32O4,384.5085,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,0.0,,1.0,1.0
OCCNCc1ccccc1,24356,C9H13NO,151.2056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO,25254,C21H30O3,330.4611,1.0,1.0,0.0,,1.0,0.0,0.0,,0.0,0.0,0.0,0.0
CCC(C(=O)NC(N)=O)c1ccccc1,612,C11H14N2O2,206.2411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=CC(=O)OCC(C)C,1873,C7H12O2,128.169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(O)CCCC(=O)O,1654,C5H8O4,132.1146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1.CS(=O)(=O)O,3835,C39H54N6O8S,766.9465 (670.8408+96.1057),0.0,,,,,,,,,,1.0,
CS/C(C)=N/OC(=O)N(C)SN(C)C(=O)O/N=C(\C)SC,12578,C10H18N4O4S3,354.4693,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,
C=CCc1ccc(OC)cc1,575,C10H12O,148.2017,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NS(=O)(=O)c1ccc(NC(=O)CCC(=O)O)cc1,26275,C10H12N2O5S,272.2777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
O=C(CCl)Nc1ccccc1,21409,C8H8ClNO,169.6082,0.0,0.0,0.0,,,0.0,,1.0,,1.0,0.0,0.0
Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,26453,C22H21Cl3N4O,463.7873,0.0,,,0.0,0.0,0.0,,,0.0,,1.0,
N#Cc1cccc(C#N)c1,7259,C8H4N2,128.1308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(=O)[O-].CC(=O)[O-].[Zn+2],18770,C4H6O4Zn,183.4970 (59.0446+65.4079+59.0446),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Oc1cccc(O)c1,1238,C6H6O2,110.1106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1cc(Cl)c(OC)cc1Cl,4793,C8H8Cl2O2,207.0539,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
C/C(=N\NC(=O)Nc1cc(F)cc(F)c1)c1ncccc1C(=O)[O-].[Na+],12375,C15H11F2N4NaO3,356.2594 (333.2702+22.9892),0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNC(=O)Oc1ccccc1C1OCCO1,21886,C11H13NO4,223.2252,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@H]43)[C@@H]1CC[C@@H]2O,3350,C18H26O2,274.3978,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
CN(C)CCCNCCCN(C)C,24974,C10H25N3,187.3256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1,25220,C17H20N2O2,284.3529,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,0.0,0.0
CNC(C)CC1CCCCC1,3526,C10H21N,155.2804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
CCCCCCCCCC(CC)c1ccc(S(=O)(=O)[O-])cc1.[Na+],5219,C18H29NaO3S,348.4758 (325.4866+22.9892),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
ClC1=C(Cl)C2(Cl)C3C(Cl)C=CC3C1(Cl)C2(Cl)Cl,679,C10H5Cl7,373.3177,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,,,
NC[C@H](O)c1ccc(O)c(O)c1,3378,C8H11NO3,169.1778,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,25924,C29H30N6O6,558.5851,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0
O=C([O-])c1ccccc1.[Na+],140,C7H5NaO2,144.1032 (121.1139+22.9892),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
CCN(CC)c1ccc(N)cc1,5058,C10H16N2,164.2474,0.0,0.0,1.0,,,0.0,0.0,1.0,,1.0,1.0,
CCc1ccc(Br)cc1,9218,C8H9Br,185.0611,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC(=O)CC(=O)OC,9145,C5H8O4,132.1146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C1Cc2ccccc2N1c1c(Cl)cccc1Cl,26979,C14H9Cl2NO,278.1334,0.0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,,0.0
CN[C@@H]1[C@H](O)[C@H](NC)[C@H]2O[C@@]3(O)C(=O)C[C@@H](C)O[C@H]3O[C@@H]2[C@H]1O.Cl.Cl,25429,C14H26Cl2N2O7,405.2714 (332.3496+36.4609+36.4609),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
COc1ccc(-n2nc(C(F)F)cc2-c2ccc(S(C)=O)cc2)cc1,28149,C18H16F2N2O2S,362.3936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C[N+]1(CC2COC(c3ccccc3)(C3CCCCC3)O2)CCCCC1.[I-],26925,C22H34INO2,471.4153 (344.5103+126.9050),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
CCCN(CCc1cccs1)[C@H]1CCc2c(O)cccc2C1,26772,C19H25NOS,315.4729,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,0.0
O=S(=O)([O-])c1ccc2cc(O)ccc2c1.[Na+],9166,C10H7NaO4S,246.2149 (223.2257+22.9892),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCNc1nc(NC(C)C)nc(SC)n1,3869,C9H17N5S,227.3298,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
O=S(=O)([O-])c1cc(O)c(O)c(S(=O)(=O)[O-])c1.[Na+].[Na+],23950,C6H4Na2O8S2,314.2007 (268.2223+22.9892+22.9892),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
N#Cc1ccccn1,1843,C6H4N2,104.1094,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O,25486,C13H11N3O4S2,337.3741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,0.0
Cc1ccc(C(=O)C(C)CN2CCCCC2)cc1.Cl,25868,C16H24ClNO,281.8209 (36.4609+245.3599),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O.C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O.O.O.O,863,C20H32N2O11,476.4749 (211.2145+211.2145+18.0153+18.0153+18.0153),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
CCc1occc(=O)c1O,21516,C7H8O3,140.1366,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
CCCC[N+]1(C)[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12.[Br-],2718,C21H30BrNO4,440.3712 (360.4667+79.9045),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
COc1ccc(OC)c(Cl)c1,21403,C8H9ClO2,172.6089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(=O)C(C)=O,1583,C4H6O2,86.0892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O.OC[C@@H](O)[C@@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@@H](O)CO,27028,C12H26O12,362.3276 (344.3124+18.0153),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ClCC=CCCl,28123,C4H6Cl2,124.9964,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1,3747,C9H13N3O3,211.2178,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,1288,C12H22O11,342.2965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCCOCCO,7341,C4H11NO2,105.1356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ONc1ccccc1,5889,C6H7NO,109.1259,0.0,0.0,1.0,,1.0,0.0,0.0,,0.0,0.0,,0.0
CC(C)(C)C(=O)NCCCC(=O)O,26162,C9H17NO3,187.2362,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
Cl.O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,24626,C19H23Cl2N5O,408.3248 (371.8639+36.4609),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CCC(C)COC(=O)CC(C)C,21440,C10H20O2,172.2646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCCOc1cc(C(=O)OCCN(CC)CC)ccc1N.Cl,25393,C17H29ClN2O3,344.8768 (36.4609+308.4158),0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
CC(O)C(=O)O,3192,C3H6O3,90.0779,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
CC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21.[Br-],5258,C21H20BrN3,394.3076 (314.4031+79.9045),0.0,1.0,1.0,,,,,,,,1.0,1.0
CCCCCCC/C=C/C=O,27035,C10H18O,154.2493,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Cc1cc2c(cc1S(N)(=O)=O)S(=O)(=O)CCC2,25346,C10H13NO4S2,275.3445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,690,C13H6Cl6O2,406.9035,0.0,,0.0,,,0.0,0.0,,,,1.0,1.0
CCOCCOCCOCCO,4368,C8H18O4,178.2261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O.O=S(=O)(O)c1ccc(O)c2ncccc12,24317,C9H9NO5S,243.2365 (225.2212+18.0153),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
O=S1(=O)CCCO1,1195,C3H6O3S,122.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)=CCOc1c2occc2cc2ccc(=O)oc12,28663,C16H14O4,270.28,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,,0.0,0.0
CCCCNP(N)(N)=S,24747,C4H14N3PS,167.2128,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(O)c1ccc2c(c1)C(=O)OC2=O,6235,C9H4O5,192.1251,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO[Si](C)(OC)c1ccccc1,24909,C9H14O2Si,182.2918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,3137,C21H27ClN2O2,374.9043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0
CCc1oc2ccccc2c1C(=O)c1cc(I)c(O)c(I)c1,26134,C17H12I2O3,518.0843,0.0,0.0,0.0,,,0.0,1.0,,,,1.0,1.0
CSCC[C@H](NC(=O)[C@H](Cc1ccc(OS(=O)(=O)O)cc1)NC(=O)[C@@H](N)CC(=O)O)C(=O)NCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,28543,C49H62N10O16S3,1143.269,0.0,0.0,0.0,,1.0,1.0,0.0,,0.0,,0.0,0.0
CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21,2980,C29H40N2O4,480.6389,0.0,,0.0,1.0,,0.0,,,,,,0.0
O=C(Cc1ccccc1)c1ccccc1,24430,C14H12O,196.2445,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCCCCn1cc[n+](C)c1.[Cl-],27924,C10H19ClN2,202.7243 (167.2707+35.4535),0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,,
CC1=CC(=O)c2ccccc2C1=O,1715,C11H8O2,172.18,0.0,0.0,1.0,,,,,,0.0,,,1.0
Cc1cccc([N+](=O)[O-])c1[N+](=O)[O-],7236,C7H6N2O4,182.1335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0
CC(C)C(OC(=O)c1ccccc1)C(C)(C)COC(=O)c1ccccc1,21242,C22H26O4,354.4394,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0
Nc1ccc(Cc2ccc(N)cc2)cc1,2422,C13H14N2,198.2637,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)C[C@@H](O)CC2(C)C)C(C)(C)C[C@H](O)C1,26807,C40H56O2,568.8714,0.0,,0.0,,,0.0,,,1.0,,,1.0
NC(Cc1ccc(F)cc1)C(=O)O,5332,C9H10FNO2,183.1796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1)C(=O)c1ccccc1C3=O.Cl,27775,C26H28ClNO9,533.9548 (497.4939+36.4609),0.0,1.0,,1.0,,1.0,,,1.0,,1.0,1.0
C=Cc1ccc(C)cc1,889,C9H10,118.1757,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C1C[C@@H]2OCC=C3CN4CC[C@]56c7ccccc7N1[C@H]5[C@H]2[C@H]3C[C@H]46.O=C1C[C@@H]2OCC=C3CN4CC[C@]56c7ccccc7N1[C@H]5[C@H]2[C@H]3C[C@H]46.O=S(=O)(O)O,1721,C42H46N4O8S,766.9016 (334.4116+334.4116+98.0785),0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12.Cl,17186,C21H20ClN3O3S,429.9198 (393.4589+36.4609),0.0,,,,0.0,,,,,,1.0,1.0
CN(C)N,516,C2H8N2,60.0983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCCCCCCCCCCCC[n+]1ccc(C)cc1.[Cl-],26834,C20H36ClN,325.9595 (290.5060+35.4535),0.0,,0.0,,,0.0,,,,,1.0,
Cl.c1cc2c(c(N3CCNCC3)c1)OCCO2,26090,C12H17ClN2O2,256.7286 (220.2676+36.4609),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
Cl.N#Cc1ccc(C2CCCc3cncn32)cc1,618,C14H14ClN3,259.7341 (223.2731+36.4609),0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Cc1occc1C(=O)Nc1ccc(C(=O)N2CCC(F)(F)/C(=C\C(=O)N3CCC(N4CCCCC4)CC3)c3ccccc32)cc1.Cc1occc1C(=O)Nc1ccc(C(=O)N2CCC(F)(F)/C(=C\C(=O)N3CCC(N4CCCCC4)CC3)c3ccccc32)cc1.O=C(O)/C=C/C(=O)O,28150,C74H80F4N8O12,1349.4670 (616.6974+116.0722+616.6974),0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0
C=CCc1ccc(O)c(OC)c1,617,C10H12O2,164.2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1ccc(Nc2ccc3ccccc3c2)cc1,1131,C16H13N,219.2811,0.0,0.0,1.0,,1.0,0.0,0.0,1.0,0.0,,,0.0
CC(=O)OC1CN2CCC1CC2,25658,C9H15NO2,169.2209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0
CN(CC(=O)N1CCOCC1)Cc1c(Cl)cccc1NC(=O)c1ccccc1.Cl,28685,C21H25Cl2N3O3,438.3475 (401.8866+36.4609),0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,0.0
CCc1ccc(O)c(OC)c1,27038,C9H12O2,152.1904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC[C@@H]([C@H](C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5CO[C@@](Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O,28992,C37H42F2N8O4,700.7774,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0
O=C(Oc1ccccc1C(=O)O)c1ccccc1O,3572,C14H10O5,258.2262,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0
Oc1cc(Cl)c(Cl)cc1Cl,4359,C6H3Cl3O,197.4464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,0.0
CCNc1ccccc1,5271,C8H11N,121.1796,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
